path	kind	size	lines	ext	issues	sha
tools/apk/build_release_signed_local.sh	text	4931	162	.sh	-	-
tools/apk/rmr_termux_release_orchestrator.sh	text	4884	165	.sh	-	-
tools/audit_full_repo.py	text	5529	150	.py	-	-
tools/audit_non_md_inventory.py	text	6421	192	.py	-	-
tools/baremetal/dir_integrity_matrix.sh	text	2835	125	.sh	-	-
tools/baremetal/hw_caps_detect.sh	text	833	32	.sh	-	-
tools/baremetal/rafcode_phi/README.md	text	2056	46	.md	-	-
tools/baremetal/rafcode_phi/asm/rafcode_phi_emit_word.S	text	1185	52	.s	-	-
tools/baremetal/rafcode_phi/build_rafcode_phi.sh	text	2367	69	.sh	-	-
tools/baremetal/rafcode_phi/c/rafcode_phi_cli.c	text	5086	186	.c	-	-
tools/baremetal/rafcode_phi/c/rafcode_phi_emit_word_c.c	text	555	17	.c	-	-
tools/baremetal/rafcode_phi/c/rafcode_phi_front_shell.c	text	3783	122	.c	-	-
tools/baremetal/rafcode_phi/c/rafcode_phi_vecbit.c	text	1423	56	.c	-	-
tools/baremetal/rafcode_phi/demo_emit_hex.sh	text	307	11	.sh	-	-
tools/baremetal/rafcode_phi/include/rafcode_phi_abi.h	text	2425	76	.h	-	-
tools/baremetal/rafcode_phi/include/rafcode_phi_lowbasic.h	text	4331	94	.h	-	-
tools/baremetal/rafcode_phi/test_regression_crc32c.sh	text	2436	82	.sh	-	-
tools/baremetal/verify_cmake_arm64_flags.sh	text	1999	63	.sh	-	-
tools/bitomega_csv_to_dot.py	text	2037	55	.py	-	-
tools/bootstrap_qemu.sh	text	3308	79	.sh	-	-
tools/check_abi_policy_alignment.py	text	5307	149	.py	-	-
tools/check_android_toolchain.sh	text	4691	157	.sh	-	-
tools/check_docs_reference_commit.sh	text	1502	56	.sh	-	-
tools/check_no_firebasestorage_links.sh	text	316	10	.sh	-	-
tools/check_overlay_zip_duplicates.sh	text	1681	65	.sh	-	-
tools/check_sensitive_artifacts.sh	text	2259	80	.sh	-	-
tools/check_target_api_baseline.sh	text	1068	34	.sh	-	-
tools/ci/ABI_PROFILES.md	text	1005	25	.md	-	-
tools/ci/abi_profiles_contract.json	text	1810	59	.json	-	-
tools/ci/assert_make_cmake_build_config.sh	text	1027	44	.sh	-	-
tools/ci/build_android_cmake_matrix.sh	text	2593	78	.sh	-	-
tools/ci/check_compilation_order.py	text	750	22	.py	-	-
tools/ci/check_incoming_ingestion.py	text	5043	163	.py	-	-
tools/ci/check_java_contracts.py	text	2371	80	.py	-	-
tools/ci/lowlevel_abi_contract.json	text	2207	79	.json	-	-
tools/ci/materialize_android_ci_artifacts.sh	text	1101	33	.sh	-	-
tools/ci/materialize_firebase_config.sh	text	1566	74	.sh	-	-
tools/ci/materialize_google_services_placeholder.sh	text	189	5	.sh	-	-
tools/ci/prepare_android_env.sh	text	5314	178	.sh	-	-
tools/ci/prepare_release_signing.sh	text	3638	135	.sh	-	-
tools/ci/resolve_abi_profile.py	text	2881	98	.py	-	-
tools/ci/validate_android_sdk_alignment.sh	text	2512	56	.sh	-	-
tools/ci/validate_build_matrix.py	text	5334	151	.py	-	-
tools/ci/validate_expected_android_artifacts.sh	text	1322	47	.sh	-	-
tools/ci/validate_lowlevel_abi.sh	text	2775	90	.sh	-	-
tools/ci/validate_lowlevel_abi_contract.py	text	5630	160	.py	-	-
tools/ci/validate_pipeline_directories.sh	text	1715	84	.sh	-	-
tools/ci/verify_android_freestanding_contract.sh	text	1084	35	.sh	-	-
tools/ci/verify_android_local_properties_contract.sh	text	1783	60	.sh	-	-
tools/ci/verify_apk_abi_set.sh	text	1315	65	.sh	-	-
tools/ci/verify_artifact_contract.sh	text	1415	56	.sh	-	-
tools/ci/verify_bootstrap_contract.sh	text	253	8	.sh	-	-
tools/ci/verify_cmake_config.sh	text	829	20	.sh	-	-
tools/configure_java_home.sh	text	2397	91	.sh	-	-
tools/dependency_hotspots.py	text	7331	244	.py	-	-
tools/export_source_tarball.sh	text	4882	128	.sh	-	-
tools/gradle_with_jdk21.sh	text	5912	195	.sh	-	-
tools/mirror_alpine_apk_failures.sh	text	2988	106	.sh	-	-
tools/perf/README.md	text	772	26	.md	-	-
tools/perf/compare_baseline.py	text	3703	99	.py	-	-
tools/perf/derive_flag_decisions.py	text	2632	66	.py	-	-
tools/perf/enforce_lowlevel_gate.py	text	2221	75	.py	-	-
tools/perf/profiles.json	text	1149	39	.json	-	-
tools/perf/run_suite.py	text	9681	240	.py	-	-
tools/prefetch_bootstrap_downloads.sh	text	1505	40	.sh	-	-
tools/qemu_launch.yml	text	3529	112	.yml	trailing-whitespace	-
tools/security/block_sensitive_artifacts.sh	text	2434	83	.sh	-	-
tools/sync_engine_sources.py	text	3164	103	.py	-	-
tools/sync_rmr_manifest_to_mk.py	text	2483	79	.py	-	-
tools/termux-arm64-orchestrator/README.md	text	5069	87	.md	-	-
tools/termux-arm64-orchestrator/TOOLCHAIN_CORE.md	text	1037	29	.md	-	-
tools/termux-arm64-orchestrator/TOOLCHAIN_LICENSES.md	text	1087	26	.md	-	-
tools/termux-arm64-orchestrator/bootstrap-termux-android15.sh	text	8314	257	.sh	-	-
tools/termux-arm64-orchestrator/build-native-helpers.sh	text	619	18	.sh	-	-
tools/termux-arm64-orchestrator/c/arm64_neon_probe.c	text	999	47	.c	-	-
tools/termux-arm64-orchestrator/c/host_probe.c	text	3204	130	.c	-	-
tools/termux-arm64-orchestrator/c/storage_spill_allocator.c	text	1541	67	.c	-	-
tools/termux-arm64-orchestrator/fork-manifests/forks-sources.json	text	96	5	.json	-	-
tools/termux-arm64-orchestrator/forks-sync.sh	text	3676	108	.sh	-	-
tools/termux-arm64-orchestrator/legal-compliance-check.sh	text	5315	131	.sh	-	-
tools/termux-arm64-orchestrator/orchestrate-build.sh	text	15127	465	.sh	-	-
tools/termux-arm64-orchestrator/resolve-release-keystore.sh	text	941	26	.sh	-	-
tools/termux-arm64-orchestrator/run-local-termux-build.sh	text	1301	33	.sh	-	-
tools/termux-arm64-orchestrator/toolchain-core/activate-env.sh	text	443	13	.sh	-	-
tools/termux-arm64-orchestrator/toolchain-core/detect-host.sh	text	559	24	.sh	-	-
tools/termux-arm64-orchestrator/toolchain-core/resolve-toolchain.sh	text	948	29	.sh	-	-
tools/termux-arm64-orchestrator/toolchain-core/verify-toolchain.sh	text	1008	32	.sh	-	-
tools/termux-arm64-orchestrator/toolchain-manifests/toolchain-bom.json	text	964	33	.json	-	-
tools/termux-arm64-orchestrator/toolchain-pack.sh	text	988	28	.sh	-	-
tools/tests/test_check_java_contracts.py	text	1566	45	.py	-	-
tools/tests/test_verify_repo_file_dependencies.py	text	1256	30	.py	-	-
tools/verify_bootstrap_assets.py	text	6380	178	.py	-	-
tools/verify_engine_source_parity.py	text	3849	104	.py	-	-
tools/verify_librmr_symbols.sh	text	979	37	.sh	-	-
tools/verify_repo_file_dependencies.py	text	11839	334	.py	-	-
tools/verify_rmr_source_alignment.sh	text	792	24	.sh	-	-
web/1024.png	binary	132487	0	.png	-	-
web/FILES_MAP.md	text	8734	131	.md	-	-
web/README.md	text	632	21	.md	-	-
web/README.txt	text	713	18	.txt	CRLF	-
web/apple-touch-icon.png	binary	9496	0	.png	-	-
web/coffee.html	text	1001	30	.html	missing-final-newline	-
web/data/UpdateConfig.json	text	766	15	.json	-	-
web/data/roms-X86_64.json	text	2	1	.json	missing-final-newline	-
web/data/roms-aarch64.json	text	2	1	.json	missing-final-newline	-
web/data/roms-i386.json	text	2	1	.json	missing-final-newline	-
web/data/roms-ppc.json	text	2	1	.json	missing-final-newline	-
web/data/roms-store.json	text	11722	218	.json	-	-
web/data/setupfiles.json	text	493	6	.json	CRLF,missing-final-newline	-
web/data/setupfiles2.json	text	255	4	.json	missing-final-newline	-
web/data/setupfiles3.json	text	710	22	.json	-	-
web/data/software-store.json	text	7583	165	.json	-	-
web/data/vroms-store.json	text	118204	1929	.json	-	-
web/favicon.ico	binary	5238	0	.ico	-	-
web/how.html	text	1001	30	.html	missing-final-newline	-
web/icon-192-maskable.png	binary	10045	0	.png	-	-
web/icon-192.png	binary	12693	0	.png	-	-
web/icon-512-maskable.png	binary	35495	0	.png	-	-
web/icon-512.png	binary	42882	0	.png	-	-
web/index.html	text	1001	30	.html	missing-final-newline	-
web/logo.png	binary	100438	0	.png	-	-
web/store_list.json	text	1680	22	.json	CRLF,missing-final-newline	-
